"year","month","day","dayofyear","radn_MJm2","radn_Ld","radn_Wm2","maxt_C","mint_C","rain_mm","rain_cm","meanw_ms","tavg"
2021,1,1,1,11.26351872,269.024707841588,130.3648,19.7017,2.9297,0,0,5.6428,11.3157
2021,1,2,2,12.2807664,293.321267976797,142.1385,17.1669,1.8851,0,0,4.2096,9.526
2021,1,3,3,6.32121408,150.979708326541,73.1622,14.8332,3.091,0,0,4.5995,8.9621
2021,1,4,4,12.2566608,292.745515216176,141.8595,13.2645,-2.5274,0,0,3.7082,5.36855
2021,1,5,5,12.5064,298.710437634007,144.75,20.5348,-1.5337,0,0,3.5804,9.50055
2021,1,6,6,4.97622528,118.855180639849,57.5952,16.9919,4.5509,4.304,0.4304,2.6284,10.7714
2021,1,7,7,12.29075424,293.55982360091,142.2541,11.2785,-1.4219,1.972,0.1972,5.9266,4.9283
2021,1,8,8,13.25863296,316.677225573328,153.4564,10.875,-5.026,0,0,2.6148,2.9245
2021,1,9,9,13.28949504,317.41435419732,153.8136,12.5354,-4.0024,0,0,2.902,4.2665
2021,1,10,10,2.00756448,47.9498868098963,23.2357,10.0699,-0.2224,6.365,0.6365,3.9671,4.92375
2021,1,11,11,9.0577872,216.341679340794,104.8355,6.5167,-0.7133,3.504,0.3504,2.4904,2.9017
2021,1,12,12,13.41493056,320.410332182516,155.2654,16.0306,-2.0393,0,0,4.0631,6.99565
2021,1,13,13,7.92559296,189.299665898308,91.7314,12.2533,0.4218,0,0,3.9927,6.33755
2021,1,14,14,13.41129312,320.323453360931,155.2233,16.5652,-0.1068,0,0,2.8343,8.2292
2021,1,15,15,12.85022016,306.922446722233,148.7294,16.331,1.4187,0,0,4.6954,8.87485
2021,1,16,16,9.43832736,225.430731164733,109.2399,12.724,1.5992,0,0,2.506,7.1616
2021,1,17,17,13.3819344,319.622231898354,154.8835,14.8977,0.5176,0,0,2.9366,7.70765
2021,1,18,18,9.3258864,222.745123126482,107.9385,12.997,-0.466,0,0,3.2504,6.2655
2021,1,19,19,13.54787424,323.58563961179,156.8041,19.9109,6.1243,0,0,4.8714,13.0176
2021,1,20,20,8.79558912,210.07918148181,101.8008,17.4577,1.2655,0,0,2.9168,9.3616
2021,1,21,21,14.27683104,340.996485638167,165.2411,14.2472,4.2041,0.178,0.0178,4.0742,9.22565
2021,1,22,22,5.8891104,140.659082138664,68.161,13.4024,-3.3486,1.233,0.1233,2.461,5.0269
2021,1,23,23,14.90546016,356.01104454758,172.5169,12.4189,-4.664,0,0,3.1132,3.87745
2021,1,24,24,14.73960672,352.04970046411,170.5973,20.5561,-0.4137,0.128,0.0128,5.8766,10.0712
2021,1,25,25,10.8874368,260.042139323914,126.012,16.6764,-3.6973,0,0,3.2443,6.48955
2021,1,26,26,9.79609248,233.975810129534,113.3807,13.0898,0.8016,0.125,0.0125,3.5268,6.9457
2021,1,27,27,2.4375168,58.2191286116104,28.212,10.1051,2.7373,23.169,2.3169,4.0617,6.4212
2021,1,28,28,13.87228896,331.334157409567,160.5589,13.5729,0.9949,0.101,0.0101,2.8348,7.2839
2021,1,29,29,10.70006976,255.566951378814,123.8434,11.9588,-2.0793,0.356,0.0356,3.4188,4.93975
2021,1,30,30,5.07654432,121.251261393817,58.7563,4.6324,-7.7578,3.58,0.358,5.021,-1.5627
2021,1,31,31,11.2871232,269.588491548404,130.638,1.595,-7.8211,0.187,0.0187,2.7857,-3.11305
2021,2,1,32,15.8759136,379.189942692996,183.749,15.1186,-3.1303,0,0,5.1691,5.99415
2021,2,2,33,15.81933024,377.838471428011,183.0941,13.8305,0.8444,0,0,3.8426,7.33745
2021,2,3,34,16.230888,387.668366409882,187.8575,21.1213,0.7739,0,0,4.1529,10.9476
2021,2,4,35,14.63167584,349.471813910104,169.3481,22.778,1.3496,0,0,5.311,12.0638
2021,2,5,36,13.9846176,334.017082728862,161.859,18.6423,4.6463,0.121,0.0121,5.4674,11.6443
2021,2,6,37,16.292016,389.128384611099,188.565,11.9528,-3.4557,0,0,4.011,4.24855
2021,2,7,38,16.03753344,383.050168908113,185.6196,17.1011,0.1006,0,0,5.0251,8.60085
2021,2,8,39,3.20985504,76.6661232441089,37.1511,14.744,0.5243,4.152,0.4152,5.609,7.63415
2021,2,9,40,9.41442912,224.859931116032,108.9633,3.3778,-1.671,0,0,6.8057,0.8534
2021,2,10,41,15.30455904,365.543364088299,177.1361,5.1561,-6.3113,0,0,2.6676,-0.5776
2021,2,11,42,15.92997408,380.481155962962,184.3747,7.0326,-5.5622,0,0,2.2168,0.7352
2021,2,12,43,6.89769216,164.748660188244,79.8344,6.3887,-2.8046,2.308,0.2308,1.9576,1.79205
2021,2,13,44,5.34195648,127.59052628755,61.8282,5.9938,0.532,13.399,1.3399,2.1038,3.2629
2021,2,14,45,16.6418496,397.484022344985,192.614,13.7049,-2.2807,0,0,3.0003,5.7121
2021,2,15,46,17.0633952,407.55247295097,197.493,12.1468,-0.24,0,0,4.3476,5.9534
2021,2,16,47,17.35091712,414.419820753101,200.8208,15.4596,-2.7065,0,0,2.8697,6.37655
2021,2,17,48,15.98216832,381.727794825654,184.9788,15.1298,1.1931,0,0,5.0529,8.16145
2021,2,18,49,17.53597728,418.839909778098,202.9627,17.5897,1.2045,0,0,6.1082,9.3971
2021,2,19,50,17.68519008,422.403798730042,204.6897,15.0624,-4.288,0,0,4.6431,5.3872
2021,2,20,51,18.3113136,437.35851237043,211.9365,15.9715,-0.7765,0,0,4.9205,7.5975
2021,2,21,52,17.88476544,427.170577589391,206.9996,22.8992,3.848,0,0,4.539,13.3736
