"time","POM","LMWC","AGG","MIC","MAOM","CO2","year","date","TOC"
1,486.864984261182,2.0346202599848,1297.98908059679,6.32624840026,3732.88660822862,0,2022,"2022-01-01",5526.10154174683
2,485.995814438235,2.01679229626875,1298.45595949311,6.25517927322899,3733.0808312162,0.294964282584883,2022,"2022-01-02",5525.80457671704
3,485.177888497506,1.98746558494231,1298.90741646161,6.18377412167253,3733.27031532866,0.570704121006725,2022,"2022-01-03",5525.52685999439
4,484.405591425519,1.9525230424749,1299.34428913979,6.11189426576697,3733.45284999167,0.828471130067583,2022,"2022-01-04",5525.26714786522
5,483.672786033692,1.91598527340145,1299.76723991868,6.03973715086358,3733.62746190745,1.0704987790113,2022,"2022-01-05",5525.02321028409
6,482.974974110664,1.87984417934443,1300.17677751529,5.96755770615203,3733.79394068354,1.29874089708926,2022,"2022-01-06",5524.79309419498
7,482.308791173337,1.84498158423192,1300.57344440774,5.89559064480891,3733.95243819261,1.5147502437305,2022,"2022-01-07",5524.57524600273
8,481.671685871075,1.8116578440861,1300.95773975352,5.82403726292662,3734.10328294145,1.71978737242968,2022,"2022-01-08",5524.36840367305
9,481.062099769888,1.77968656029517,1301.33013486669,5.75302007385359,3734.24679465514,1.91468214303917,2022,"2022-01-09",5524.17173592586
10,480.478817805672,1.74881888050753,1301.69107900886,5.68262316669475,3734.38324885127,2.1000883752271,2022,"2022-01-10",5523.984587713
11,479.917609999895,1.72045535865702,1302.04099139097,5.6131429933636,3734.51299970202,2.27776414932591,2022,"2022-01-11",5523.8051994449
12,479.371987343848,1.69658199522711,1302.38021620166,5.54509757809495,3734.63695324472,2.45044062684712,2022,"2022-01-12",5523.63083636355
13,478.837520160614,1.67768714773056,1302.70903209594,5.47888322968495,3734.75633271024,2.62015614654819,2022,"2022-01-13",5523.45945534421
14,478.313401824715,1.6623890332318,1303.02768431889,5.4146185916687,3734.87227325781,2.78759563795989,2022,"2022-01-14",5523.29036702632
15,477.799332895302,1.6496744221192,1303.33642021116,5.35231781148697,3734.98549143438,2.95309091626339,2022,"2022-01-15",5523.12323677444
16,477.296746459149,1.63783611741773,1303.63548127271,5.29185275969845,3735.09649529254,3.1162926493466,2022,"2022-01-16",5522.95841190152
17,476.812121699981,1.6232967934779,1303.92515774262,5.23267066263913,3735.20503471082,3.27481251566884,2022,"2022-01-17",5522.79828160954
18,476.349868697089,1.60471094232094,1304.20580718107,5.17426113143545,3735.31012107702,3.42673108246819,2022,"2022-01-18",5522.64476902893
19,475.908745284115,1.58385486458054,1304.47779586724,5.11651146556208,3735.41086987355,3.57214844345982,2022,"2022-01-19",5522.49777735505
20,475.486023942503,1.56257771113633,1304.74145388386,5.05949634455508,3735.50694354013,3.71187695686581,2022,"2022-01-20",5522.35649542218
21,475.080902541993,1.54118705568112,1304.99708505522,5.00320895868767,3735.59828026912,3.8461761128185,2022,"2022-01-21",5522.2206638807
22,474.694094408325,1.51914784089024,1305.24498997122,4.94754002246134,3735.68476451918,3.97479223159908,2022,"2022-01-22",5522.09053676207
23,474.325611368193,1.4964816246772,1305.48547186907,4.89241699358733,3735.76618116284,4.09767709925371,2022,"2022-01-23",5521.96616301837
24,473.974233013996,1.47380923570663,1305.71882056661,4.83786604775281,3735.8424276621,4.21521715124605,2022,"2022-01-24",5521.84715652616
25,473.637453811567,1.45228705433787,1305.94530196895,4.78402428521189,3735.91360998799,4.32825208455067,2022,"2022-01-25",5521.73267710806
26,473.312923261758,1.43260826996863,1306.16514613085,4.73105190915278,3735.98013459799,4.43764086890045,2022,"2022-01-26",5521.62186416971
27,473.001421643796,1.41360316378955,1306.37857095994,4.67889565150064,3736.04235296142,4.543255428504,2022,"2022-01-27",5521.51484438044
28,472.705122990402,1.39376848698784,1306.58581403174,4.62736414732004,3736.10020707177,4.64443694406645,2022,"2022-01-28",5521.41227672821
29,472.4235239475,1.37352526859604,1306.78712239377,4.57642162054442,3736.1534667994,4.74128743088009,2022,"2022-01-29",5521.3140600298
30,472.154746881452,1.3538304093825,1306.98271966239,4.52615393061182,3736.202166437,4.83438367501354,2022,"2022-01-30",5521.21961732083
31,471.898391448073,1.33457264443667,1307.17281363353,4.47656355582501,3736.24644057558,4.9238918620458,2022,"2022-01-31",5521.12878185744
32,471.653412645828,1.31610672597942,1307.35760521292,4.42769111541714,3736.28640208445,5.01014737640156,2022,"2022-02-01",5521.0412177846
33,471.418817201887,1.29858692001475,1307.53727599782,4.37958818519623,3736.32230526354,5.09350074258767,2022,"2022-02-02",5520.95657356846
34,471.195886412108,1.28086847196521,1307.71200844618,4.33214602196875,3736.35425687698,5.17363450100677,2022,"2022-02-03",5520.8751662292
35,470.985483166808,1.26242883109467,1307.88199950626,4.28525560379186,3736.38209016586,5.25028775823933,2022,"2022-02-04",5520.79725727381
