forc_st	forc_sw	forc_npp	date	crop
9.66	0.2596	0	2022-01-01	wheat
9.16	0.2596	0	2022-01-02	wheat
8.7	0.2596	0	2022-01-03	wheat
8.33	0.2596	0	2022-01-04	wheat
8.02	0.2596	0	2022-01-05	wheat
7.73	0.2596	0	2022-01-06	wheat
7.47	0.2596	0	2022-01-07	wheat
7.22	0.2596	0	2022-01-08	wheat
7	0.2596	0	2022-01-09	wheat
6.78	0.2596	0	2022-01-10	wheat
6.59	0.2596	0	2022-01-11	wheat
6.4	0.2595	0	2022-01-12	wheat
6.23	0.2595	0	2022-01-13	wheat
6.07	0.2595	0	2022-01-14	wheat
5.92	0.2595	0	2022-01-15	wheat
5.77	0.2595	0	2022-01-16	wheat
5.63	0.2595	0	2022-01-17	wheat
5.5	0.2595	0	2022-01-18	wheat
5.38	0.2595	0	2022-01-19	wheat
5.26	0.2595	0	2022-01-20	wheat
5.14	0.2595	0	2022-01-21	wheat
5.04	0.2595	0	2022-01-22	wheat
4.93	0.2595	0	2022-01-23	wheat
4.84	0.2595	0	2022-01-24	wheat
4.74	0.2595	0	2022-01-25	wheat
4.64	0.2595	0	2022-01-26	wheat
4.56	0.2594	0	2022-01-27	wheat
4.48	0.2594	0	2022-01-28	wheat
4.39	0.26	0	2022-01-29	wheat
4.32	0.26	0	2022-01-30	wheat
4.25	0.26	0	2022-01-31	wheat
4.18	0.2601	0	2022-02-01	wheat
4.12	0.2602	0	2022-02-02	wheat
4.05	0.2603	0	2022-02-03	wheat
3.99	0.2604	0	2022-02-04	wheat
3.93	0.2605	0	2022-02-05	wheat
3.87	0.2606	0	2022-02-06	wheat
3.81	0.2607	0	2022-02-07	wheat
3.76	0.2608	0	2022-02-08	wheat
3.7	0.2609	0	2022-02-09	wheat
3.65	0.261	0	2022-02-10	wheat
3.6	0.2612	0	2022-02-11	wheat
3.55	0.2613	0	2022-02-12	wheat
3.5	0.2614	0	2022-02-13	wheat
3.45	0.2615	0	2022-02-14	wheat
3.4	0.2616	0	2022-02-15	wheat
3.36	0.2617	0	2022-02-16	wheat
3.32	0.2618	0	2022-02-17	wheat
3.27	0.2619	0	2022-02-18	wheat
3.22	0.2619	0	2022-02-19	wheat
3.18	0.3368	0	2022-02-20	wheat
3.14	0.552	0	2022-02-21	wheat
3.12	0.552	0	2022-02-22	wheat
3.08	0.552	0	2022-02-23	wheat
3.04	0.552	0	2022-02-24	wheat
3	0.552	0	2022-02-25	wheat
2.98	0.552	0	2022-02-26	wheat
2.95	0.552	0	2022-02-27	wheat
2.92	0.552	0	2022-02-28	wheat
2.93	0.26	0	2022-03-01	wheat
2.97	0.26	0	2022-03-02	wheat
3.02	0.26	0	2022-03-03	wheat
3.08	0.26	0	2022-03-04	wheat
3.08	0.26	0	2022-03-05	wheat
3.03	0.26	0	2022-03-06	wheat
2.97	0.26	0	2022-03-07	wheat
2.92	0.26	0	2022-03-08	wheat
2.87	0.26	0	2022-03-09	wheat
2.83	0.26	0	2022-03-10	wheat
2.8	0.26	0	2022-03-11	wheat
2.78	0.2601	0	2022-03-12	wheat
2.76	0.3139	0	2022-03-13	wheat
2.73	0.3522	0	2022-03-14	wheat
2.68	0.3947	0	2022-03-15	wheat
2.64	0.5049	0	2022-03-16	wheat
2.75	0.26	0	2022-03-17	wheat
3	0.26	0	2022-03-18	wheat
3.18	0.26	0	2022-03-19	wheat
3.45	0.26	0	2022-03-20	wheat
4.01	0.26	0	2022-03-21	wheat
4.64	0.26	0	2022-03-22	wheat
5.05	0.26	0	2022-03-23	wheat
5.36	0.26	0	2022-03-24	wheat
5.95	0.26	0	2022-03-25	wheat
6.19	0.26	0	2022-03-26	wheat
6.1	0.26	0	2022-03-27	wheat
6.15	0.2599	0	2022-03-28	wheat
6.01	0.26	0	2022-03-29	wheat
5.71	0.26	0	2022-03-30	wheat
5.42	0.26	0	2022-03-31	wheat
5.16	0.26	0	2022-04-01	wheat
5.17	0.26	0	2022-04-02	wheat
5.38	0.26	0	2022-04-03	wheat
5.56	0.26	0	2022-04-04	wheat
5.81	0.26	0	2022-04-05	wheat
6.06	0.26	0	2022-04-06	wheat
6.26	0.26	0	2022-04-07	wheat
6.28	0.2599	0	2022-04-08	wheat
6.36	0.2598	0	2022-04-09	wheat
6.46	0.2597	0	2022-04-10	wheat
6.59	0.2595	0	2022-04-11	wheat
6.72	0.26	0	2022-04-12	wheat
6.87	0.26	0	2022-04-13	wheat
7.09	0.26	0	2022-04-14	wheat
7.45	0.26	0	2022-04-15	wheat
7.8	0.26	0	2022-04-16	wheat
8.36	0.2599	0	2022-04-17	wheat
8.93	0.2599	0	2022-04-18	wheat
9.26	0.2597	0	2022-04-19	wheat
9.46	0.26	0	2022-04-20	wheat
9.39	0.26	0	2022-04-21	wheat
9.2	0.26	0	2022-04-22	wheat
9.11	0.2599	0	2022-04-23	wheat
9.24	0.2599	0	2022-04-24	wheat
9.57	0.2598	0	2022-04-25	wheat
10.01	0.2596	0	2022-04-26	wheat
10.62	0.2591	0	2022-04-27	wheat
11.18	0.2581	0	2022-04-28	wheat
11.72	0.2571	0	2022-04-29	wheat
12.3	0.2568	0	2022-04-30	wheat
12.87	0.2567	0	2022-05-01	wheat
13.39	0.2566	0	2022-05-02	wheat
13.91	0.2563	0	2022-05-03	wheat
14.47	0.256	0	2022-05-04	wheat
14.9	0.2555	0	2022-05-05	wheat
15.11	0.254	0	2022-05-06	wheat
15.24	0.2524	0	2022-05-07	wheat
15.08	0.2486	0	2022-05-08	wheat
14.7	0.244	0	2022-05-09	wheat
14.38	0.2391	0	2022-05-10	wheat
14.24	0.2338	0	2022-05-11	wheat
14.27	0.2308	0	2022-05-12	wheat
14.47	0.2286	0	2022-05-13	wheat
14.6	0.2255	0	2022-05-14	wheat
15.03	0.2232	0	2022-05-15	wheat
15.59	0.2225	0	2022-05-16	wheat
15.93	0.26	0	2022-05-17	wheat
15.93	0.26	0	2022-05-18	wheat
15.95	0.2599	0	2022-05-19	wheat
15.95	0.2599	0	2022-05-20	wheat
16.01	0.2598	0	2022-05-21	wheat
16.13	0.2596	0	2022-05-22	wheat
16.18	0.26	0	2022-05-23	wheat
16.18	0.26	0	2022-05-24	wheat
16.2	0.26	0	2022-05-25	wheat
16.19	0.26	0	2022-05-26	wheat
16.25	0.2599	0	2022-05-27	wheat
16.47	0.2598	0	2022-05-28	wheat
16.76	0.2595	0	2022-05-29	wheat
17.17	0.2589	0	2022-05-30	wheat
17.59	0.2583	0	2022-05-31	wheat
17.9	0.2567	0	2022-06-01	wheat
18.16	0.2537	0	2022-06-02	wheat
18.48	0.2492	0	2022-06-03	wheat
18.9	0.2432	0	2022-06-04	wheat
19.36	0.2365	0	2022-06-05	wheat
19.79	0.238	0	2022-06-06	wheat
19.99	0.2381	0	2022-06-07	wheat
19.95	0.2382	0	2022-06-08	wheat
19.91	0.2381	0	2022-06-09	wheat
