forc_st	forc_sw	forc_npp	date	crop
9.71	0.2599	0	2022-01-01	wheat
9.27	0.2599	0	2022-01-02	wheat
8.8	0.2598	0	2022-01-03	wheat
8.38	0.2598	0	2022-01-04	wheat
7.97	0.2598	0	2022-01-05	wheat
7.61	0.2598	0	2022-01-06	wheat
7.27	0.2598	0	2022-01-07	wheat
6.93	0.2598	0	2022-01-08	wheat
6.6	0.2598	0	2022-01-09	wheat
6.32	0.2598	0	2022-01-10	wheat
6.09	0.2598	0	2022-01-11	wheat
5.88	0.2598	0	2022-01-12	wheat
5.68	0.2598	0	2022-01-13	wheat
5.46	0.2598	0	2022-01-14	wheat
5.19	0.2598	0	2022-01-15	wheat
4.9	0.2597	0	2022-01-16	wheat
4.68	0.2597	0	2022-01-17	wheat
4.43	0.2597	0	2022-01-18	wheat
4.18	0.2597	0	2022-01-19	wheat
3.96	0.2597	0	2022-01-20	wheat
3.81	0.2597	0	2022-01-21	wheat
3.73	0.26	0	2022-01-22	wheat
3.7	0.26	0	2022-01-23	wheat
3.67	0.26	0	2022-01-24	wheat
3.63	0.26	0	2022-01-25	wheat
3.53	0.26	0	2022-01-26	wheat
3.45	0.26	0	2022-01-27	wheat
3.41	0.26	0	2022-01-28	wheat
3.37	0.26	0	2022-01-29	wheat
3.28	0.26	0	2022-01-30	wheat
3.17	0.26	0	2022-01-31	wheat
3.05	0.26	0	2022-02-01	wheat
2.95	0.26	0	2022-02-02	wheat
2.87	0.26	0	2022-02-03	wheat
2.78	0.26	0	2022-02-04	wheat
2.72	0.26	0	2022-02-05	wheat
2.68	0.26	0	2022-02-06	wheat
2.6	0.26	0	2022-02-07	wheat
2.52	0.26	0	2022-02-08	wheat
2.4	0.26	0	2022-02-09	wheat
2.3	0.26	0	2022-02-10	wheat
2.2	0.26	0	2022-02-11	wheat
2.15	0.26	0	2022-02-12	wheat
2.12	0.26	0	2022-02-13	wheat
2.11	0.26	0	2022-02-14	wheat
2.13	0.26	0	2022-02-15	wheat
2.12	0.26	0	2022-02-16	wheat
2.14	0.26	0	2022-02-17	wheat
2.29	0.26	0	2022-02-18	wheat
2.7	0.26	0	2022-02-19	wheat
3.03	0.26	0	2022-02-20	wheat
3.08	0.26	0	2022-02-21	wheat
2.87	0.26	0	2022-02-22	wheat
2.67	0.26	0	2022-02-23	wheat
2.52	0.26	0	2022-02-24	wheat
2.38	0.26	0	2022-02-25	wheat
2.22	0.26	0	2022-02-26	wheat
2.06	0.26	0	2022-02-27	wheat
1.93	0.26	0	2022-02-28	wheat
1.85	0.26	0	2022-03-01	wheat
1.72	0.2599	0	2022-03-02	wheat
1.62	0.2599	0	2022-03-03	wheat
1.72	0.2599	0	2022-03-04	wheat
1.93	0.2599	0	2022-03-05	wheat
2.28	0.2599	0	2022-03-06	wheat
2.54	0.2599	0	2022-03-07	wheat
2.5	0.2598	0	2022-03-08	wheat
2.3	0.2598	0	2022-03-09	wheat
2.14	0.2598	0	2022-03-10	wheat
2.04	0.2597	0	2022-03-11	wheat
2.16	0.2596	0	2022-03-12	wheat
2.34	0.2596	0	2022-03-13	wheat
2.44	0.2595	0	2022-03-14	wheat
2.47	0.2593	0	2022-03-15	wheat
2.33	0.2592	0	2022-03-16	wheat
2.11	0.259	0	2022-03-17	wheat
2	0.2588	0	2022-03-18	wheat
2	0.2586	0	2022-03-19	wheat
2.28	0.2585	0	2022-03-20	wheat
2.54	0.26	0	2022-03-21	wheat
2.96	0.26	0	2022-03-22	wheat
3.58	0.26	0	2022-03-23	wheat
4.09	0.26	0	2022-03-24	wheat
4.2	0.2599	0	2022-03-25	wheat
4.14	0.2599	0	2022-03-26	wheat
4.05	0.2599	0	2022-03-27	wheat
