"time","POM","LMWC","AGG","MIC","MAOM","CO2","year","date","TOC"
1,610.553048862115,3.26127235889177,1554.59198896611,9.09148208106108,4473.73258446674,0,2022,"2022-01-01",6651.23037673492
2,608.754578962592,3.14582761207248,1555.47896743623,8.96604196437702,4474.21946958274,0.662331025897175,2022,"2022-01-02",6650.56488555801
3,607.063029513073,3.04754901429641,1556.33531271165,8.83493497367104,4474.68066002657,1.26267491915798,2022,"2022-01-03",6649.96148623926
4,605.466015714039,2.96117862840265,1557.16254106056,8.70045124897915,4475.11938391012,1.81162608833645,2022,"2022-01-04",6649.4095705621
5,603.950701956722,2.88436234727917,1557.96199869822,8.56451018635567,4475.53814226322,2.31859702784159,2022,"2022-01-05",6648.8997154518
6,602.508672841557,2.81479799905341,1558.73489711385,8.42837498763289,4475.9389220828,2.78983532826596,2022,"2022-01-06",6648.42566502489
7,601.134231811529,2.75054277921946,1559.48235690649,8.29284501151649,4476.32320637478,3.22957124551181,2022,"2022-01-07",6647.98318288353
8,599.822100054032,2.69052906328143,1560.20542550738,8.15852360690371,4476.69212140127,3.64136955096386,2022,"2022-01-08",6647.56869963287
9,598.568286304575,2.63375707591382,1560.90508170452,8.02580596422347,4477.04659577958,4.02791493126477,2022,"2022-01-09",6647.17952682882
10,597.369068754601,2.57972219523095,1561.58225415699,7.89498016166997,4477.38733281906,4.39151095170162,2022,"2022-01-10",6646.81335808755
11,596.220528616824,2.52823863547701,1562.23781211212,7.76632003396844,4477.71501202568,4.73443692548668,2022,"2022-01-11",6646.46791142407
12,595.119943891983,2.47889696183077,1562.87251753109,7.63996465146318,4478.03020088135,5.05835371191067,2022,"2022-01-12",6646.14152391771
13,594.064642364137,2.43145152039815,1563.48715688537,7.51601924483884,4478.33341788546,5.36476698923885,2022,"2022-01-13",6645.8326879002
14,593.05162951489,2.38592243445738,1564.08253207797,7.39460000681601,4478.62517695978,5.65521704800828,2022,"2022-01-14",6645.53986099392
15,592.078564279096,2.34213454356931,1564.65934184642,7.27576677762772,4478.90597447289,5.93096330425077,2022,"2022-01-15",6645.26178191961
16,591.143246535059,2.30001910207813,1565.21825349805,7.15955370385359,4479.1762453706,6.19313660809464,2022,"2022-01-16",6644.99731820963
17,590.243595177949,2.25949054333642,1565.75989897289,7.04598656278864,4479.43643932823,6.44279457002017,2022,"2022-01-17",6644.7454105852
18,589.378322315908,2.22021225857744,1566.28488493542,6.93501346928418,4479.68693374253,6.68062812723319,2022,"2022-01-18",6644.50536672171
19,588.545539393989,2.18228043359184,1566.79379377916,6.82662905803192,4479.92806341291,6.90751659685707,2022,"2022-01-19",6644.27630607768
20,587.743458944841,2.14571532423896,1567.28717718632,6.72083006259415,4480.16020829955,7.12429741463314,2022,"2022-01-20",6644.05738981754
21,586.971012535274,2.11025738381514,1567.7655653179,6.61754960460918,4480.38369893946,7.33150352921686,2022,"2022-01-21",6643.84808378106
22,586.226873051805,2.07588437779118,1568.22946884699,6.51674066694337,4480.59882348309,7.52973142986335,2022,"2022-01-22",6643.64779042662
23,585.509775729755,2.04255971161624,1568.67937624436,6.41835741188645,4480.80587612032,7.71954457258945,2022,"2022-01-23",6643.45594521794
24,584.818518877565,2.01027164123991,1569.11575714591,6.32235081328124,4481.00512922585,7.90146240774271,2022,"2022-01-24",6643.27202770385
25,584.151679540912,1.97913439946465,1569.53905988941,6.22869749913515,4481.19687542639,8.07607498043837,2022,"2022-01-25",6643.09544675531
26,583.508180673092,1.94907607838621,1569.94971267574,6.13735206742076,4481.38141694245,8.24384510052602,2022,"2022-01-26",6642.92573843709
27,582.88758385049,1.91978548992452,1570.34809201293,6.04821770708849,4481.55898631725,8.40500939613845,2022,"2022-01-27",6642.76266537769
28,582.288881453896,1.89133764025965,1570.73460403689,5.9612394030841,4481.72977861756,8.55995356752613,2022,"2022-01-28",6642.60584115168
29,581.710580310857,1.86384239545961,1571.10981233603,5.8764060704028,4481.89412718732,8.70917323284195,2022,"2022-01-29",6642.45476830007
30,581.152041476451,1.83715667823951,1571.47407246161,5.79364823550589,4482.0522589745,8.85293654883071,2022,"2022-01-30",6642.3091778263
31,580.612616532559,1.81132843469651,1571.82759413262,5.71290547247941,4482.20432207779,8.99154650688552,2022,"2022-01-31",6642.16876665014
32,580.091420857022,1.78634670511985,1572.1707511697,5.6341357804057,4482.350559352,9.12532297662097,2022,"2022-02-01",6642.03321386424
33,579.587613354869,1.76221374871457,1572.50390113652,5.55729601274847,4482.49119781983,9.25456237780784,2022,"2022-02-02",6641.90222207268
34,579.100665212712,1.73878949176172,1572.82735460909,5.48232487344276,4482.6264485084,9.37947248627583,2022,"2022-02-03",6641.77558269541
35,578.630289703836,1.71587633297564,1573.14141542435,5.40913996797364,4482.75645930892,9.50016773278128,2022,"2022-02-04",6641.65318073806
36,578.17554978646,1.69369576638252,1573.44637722343,5.33771185246316,4482.88137767067,9.61695145237963,2022,"2022-02-05",6641.5347122994
37,577.735978386245,1.67212163209855,1573.74251969526,5.26798591522232,4483.00139559235,9.72999906067708,2022,"2022-02-06",6641.42000122118
38,577.311336993036,1.65099482850295,1574.03011835743,5.1998856875869,4483.11662596688,9.83939578877032,2022,"2022-02-07",6641.30896183344
39,576.900975906923,1.63040457657363,1574.30943869434,5.13337092145741,4483.22719765571,9.94534751362733,2022,"2022-02-08",6641.20138775501
40,576.50427409337,1.61042053125409,1574.58073661715,5.06840379249252,4483.33324733493,10.0480503145717,2022,"2022-02-09",6641.0970823692
41,576.120635832774,1.59107407618922,1574.84425732412,5.0049505610161,4483.43493514046,10.1476963021036,2022,"2022-02-10",6640.99585293456
42,575.749650067926,1.5722732094195,1575.10026227493,4.94296528035636,4483.53241855961,10.2444148090535,2022,"2022-02-11",6640.89756939224
43,575.390955538705,1.55395785962078,1575.34897977372,4.88240000249434,4483.62582255673,10.3383213503157,2022,"2022-02-12",6640.80211573127
44,575.044423822267,1.5359751975084,1575.59060945799,4.823192156164,4483.71523846088,10.4294685169307,2022,"2022-02-13",6640.70943909481
45,574.70952257428,1.51844666953912,1575.82537064471,4.76530737589904,4483.80074521295,10.5180029909678,2022,"2022-02-14",6640.61939247737
46,574.385739452985,1.50141859047268,1576.05347185832,4.70871838483181,4483.88247451355,10.6040773210431,2022,"2022-02-15",6640.53182280015
47,574.072941613938,1.48473530857069,1576.27511705291,4.65337077079707,4483.96052093737,10.6877354997965,2022,"2022-02-16",6640.44668568358
48,573.770644188642,1.46849115242527,1576.49050421736,4.59923613197572,4484.0349730526,10.769109547175,2022,"2022-02-17",6640.36384874301
49,573.478554037604,1.45263092657211,1576.69982354335,4.54627763398568,4484.10593861322,10.8482862465155,2022,"2022-02-18",6640.28322475473
50,573.19641476565,1.43714170166375,1576.90324196227,4.49445561543654,4484.17348606478,10.9253390163553,2022,"2022-02-19",6640.20474010981
51,572.90534762851,1.41825430146342,1577.11424100959,4.44452673913541,4484.24429369991,11.0019037711733,2022,"2022-02-20",6640.12666337861
52,572.564398605666,1.4017655080623,1577.36235022811,4.39319893589308,4484.33320744405,11.0718335744816,2022,"2022-02-21",6640.05492072179
53,572.198931846737,1.39761038128807,1577.62896094231,4.33631405705708,4484.43604657091,11.126875978537,2022,"2022-02-22",6639.99786379831
54,571.849241480394,1.38862870772209,1577.88485989013,4.28105433693726,4484.538206405,11.1807441217505,2022,"2022-02-23",6639.94199082018
55,571.514986672174,1.37653336174797,1578.13051126134,4.22726161908408,4484.63815911211,11.2332934324326,2022,"2022-02-24",6639.88745202645
56,571.195394765774,1.36273657133386,1578.36635524345,4.17483358288061,4484.7349538627,11.2845007350718,2022,"2022-02-25",6639.83427402614
57,570.889732289322,1.3481191452369,1578.59280624478,4.12369689998907,4484.82808274703,11.3343872418033,2022,"2022-02-26",6639.78243732636
58,570.597517501334,1.33310204289693,1578.81025934941,4.07378653828801,4484.9172628579,11.3829674445401,2022,"2022-02-27",6639.73192828984
59,570.318074669739,1.31811189399742,1579.01909188946,4.02505553685702,4485.00235934294,11.4302952161637,2022,"2022-02-28",6639.68269333299
60,570.089031924506,1.29615135499635,1579.19063125753,3.98366902632277,4485.0635582599,11.4883423812641,2022,"2022-03-01",6639.62304182325
61,569.910278367003,1.28501234402274,1579.3244094717,3.94382700943888,4485.0999263616,11.5466564390148,2022,"2022-03-02",6639.56345355376
62,569.735687462292,1.27547847394491,1579.45446953177,3.90491792911144,4485.13404808314,11.6042445028576,2022,"2022-03-03",6639.50460148026
63,569.565003813462,1.26722629997114,1579.58090026584,3.86694761769476,4485.1662949919,11.6612177185181,2022,"2022-03-04",6639.44637298887
64,569.399107751215,1.25930802829937,1579.70379346784,3.82984139477423,4485.19688193256,11.7174107332428,2022,"2022-03-05",6639.38893257469
