forc_st	forc_sw	forc_npp	date	crop
9.7	0.2596	0	2022-01-01	wheat
9.28	0.2596	0	2022-01-02	wheat
8.87	0.2596	0	2022-01-03	wheat
8.54	0.26	0	2022-01-04	wheat
8.26	0.26	0	2022-01-05	wheat
8.02	0.26	0	2022-01-06	wheat
7.8	0.26	0	2022-01-07	wheat
7.61	0.26	0	2022-01-08	wheat
7.42	0.26	0	2022-01-09	wheat
7.24	0.26	0	2022-01-10	wheat
7.17	0.26	0	2022-01-11	wheat
7.23	0.26	0	2022-01-12	wheat
7.31	0.26	0	2022-01-13	wheat
7.38	0.26	0	2022-01-14	wheat
7.47	0.26	0	2022-01-15	wheat
7.45	0.26	0	2022-01-16	wheat
7.28	0.26	0	2022-01-17	wheat
7.06	0.26	0	2022-01-18	wheat
6.89	0.26	0	2022-01-19	wheat
6.78	0.26	0	2022-01-20	wheat
6.62	0.26	0	2022-01-21	wheat
6.43	0.26	0	2022-01-22	wheat
6.25	0.26	0	2022-01-23	wheat
6.11	0.26	0	2022-01-24	wheat
6.03	0.26	0	2022-01-25	wheat
5.96	0.26	0	2022-01-26	wheat
5.82	0.26	0	2022-01-27	wheat
5.62	0.26	0	2022-01-28	wheat
5.48	0.26	0	2022-01-29	wheat
5.36	0.26	0	2022-01-30	wheat
5.23	0.26	0	2022-01-31	wheat
5.14	0.26	0	2022-02-01	wheat
5.04	0.26	0	2022-02-02	wheat
4.86	0.26	0	2022-02-03	wheat
4.7	0.26	0	2022-02-04	wheat
4.55	0.26	0	2022-02-05	wheat
4.41	0.26	0	2022-02-06	wheat
4.16	0.26	0	2022-02-07	wheat
3.93	0.26	0	2022-02-08	wheat
3.8	0.26	0	2022-02-09	wheat
3.68	0.26	0	2022-02-10	wheat
3.54	0.26	0	2022-02-11	wheat
3.42	0.26	0	2022-02-12	wheat
3.33	0.26	0	2022-02-13	wheat
3.27	0.26	0	2022-02-14	wheat
3.21	0.26	0	2022-02-15	wheat
3.14	0.26	0	2022-02-16	wheat
3.04	0.26	0	2022-02-17	wheat
3.03	0.26	0	2022-02-18	wheat
3.04	0.26	0	2022-02-19	wheat
3.08	0.26	0	2022-02-20	wheat
3.16	0.26	0	2022-02-21	wheat
3.14	0.26	0	2022-02-22	wheat
3.14	0.26	0	2022-02-23	wheat
3.36	0.26	0	2022-02-24	wheat
3.61	0.26	0	2022-02-25	wheat
3.66	0.26	0	2022-02-26	wheat
3.65	0.26	0	2022-02-27	wheat
3.74	0.26	0	2022-02-28	wheat
3.85	0.2599	0	2022-03-01	wheat
4.03	0.2599	0	2022-03-02	wheat
4.28	0.2598	0	2022-03-03	wheat
4.6	0.2598	0	2022-03-04	wheat
4.86	0.2598	0	2022-03-05	wheat
5.03	0.2597	0	2022-03-06	wheat
5.13	0.2596	0	2022-03-07	wheat
5.28	0.2595	0	2022-03-08	wheat
5.55	0.2594	0	2022-03-09	wheat
5.84	0.2593	0	2022-03-10	wheat
6.12	0.2591	0	2022-03-11	wheat
6.3	0.26	0	2022-03-12	wheat
6.44	0.26	0	2022-03-13	wheat
6.44	0.26	0	2022-03-14	wheat
6.29	0.26	0	2022-03-15	wheat
6.12	0.26	0	2022-03-16	wheat
5.98	0.26	0	2022-03-17	wheat
5.86	0.26	0	2022-03-18	wheat
5.74	0.2599	0	2022-03-19	wheat
5.6	0.2599	0	2022-03-20	wheat
5.46	0.2598	0	2022-03-21	wheat
5.36	0.2598	0	2022-03-22	wheat
5.24	0.2597	0	2022-03-23	wheat
5.12	0.2595	0	2022-03-24	wheat
5.08	0.2594	0	2022-03-25	wheat
5.14	0.2591	0	2022-03-26	wheat
5.27	0.2587	0	2022-03-27	wheat
5.51	0.2579	0	2022-03-28	wheat
5.73	0.2592	0	2022-03-29	wheat
5.66	0.26	0	2022-03-30	wheat
5.42	0.26	0	2022-03-31	wheat
5.16	0.26	0	2022-04-01	wheat
5	0.26	0	2022-04-02	wheat
4.97	0.26	0	2022-04-03	wheat
5.02	0.26	0	2022-04-04	wheat
5.23	0.26	0	2022-04-05	wheat
5.74	0.2599	0	2022-04-06	wheat
6.37	0.26	0	2022-04-07	wheat
6.82	0.26	0	2022-04-08	wheat
6.96	0.26	0	2022-04-09	wheat
6.88	0.2599	0	2022-04-10	wheat
6.87	0.2599	0	2022-04-11	wheat
6.93	0.2598	0	2022-04-12	wheat
7.04	0.2596	0	2022-04-13	wheat
7.26	0.2594	0	2022-04-14	wheat
7.51	0.2593	0	2022-04-15	wheat
7.71	0.2591	0	2022-04-16	wheat
7.95	0.2588	0	2022-04-17	wheat
8.24	0.2584	0	2022-04-18	wheat
8.57	0.2577	0	2022-04-19	wheat
8.88	0.2563	0	2022-04-20	wheat
9.16	0.254	0	2022-04-21	wheat
9.38	0.2508	0	2022-04-22	wheat
9.45	0.2468	0	2022-04-23	wheat
9.6	0.2443	0	2022-04-24	wheat
9.72	0.2406	0	2022-04-25	wheat
9.71	0.2365	0	2022-04-26	wheat
9.68	0.2315	0	2022-04-27	wheat
9.67	0.2262	0	2022-04-28	wheat
9.73	0.2208	0	2022-04-29	wheat
9.81	0.2156	0	2022-04-30	wheat
9.84	0.2103	0	2022-05-01	wheat
9.86	0.2052	0	2022-05-02	wheat
9.9	0.2002	0	2022-05-03	wheat
10.08	0.1951	0	2022-05-04	wheat
10.42	0.1899	0	2022-05-05	wheat
10.88	0.1869	0	2022-05-06	wheat
11.23	0.1833	0	2022-05-07	wheat
11.71	0.1789	0	2022-05-08	wheat
12.29	0.1765	0	2022-05-09	wheat
12.8	0.1755	0	2022-05-10	wheat
12.95	0.1747	0	2022-05-11	wheat
13.06	0.1742	0	2022-05-12	wheat
13.2	0.26	0	2022-05-13	wheat
13.38	0.26	0	2022-05-14	wheat
13.5	0.26	0	2022-05-15	wheat
13.59	0.2599	0	2022-05-16	wheat
13.79	0.2598	0	2022-05-17	wheat
14.16	0.26	0	2022-05-18	wheat
14.62	0.26	0	2022-05-19	wheat
14.96	0.26	0	2022-05-20	wheat
15.19	0.2599	0	2022-05-21	wheat
15.48	0.2597	0	2022-05-22	wheat
15.95	0.2594	0	2022-05-23	wheat
16.52	0.2586	0	2022-05-24	wheat
17.05	0.2584	0	2022-05-25	wheat
17.52	0.2582	0	2022-05-26	wheat
17.78	0.2577	0	2022-05-27	wheat
18.02	0.257	0	2022-05-28	wheat
18.36	0.26	0	2022-05-29	wheat
18.63	0.26	0	2022-05-30	wheat
18.73	0.26	0	2022-05-31	wheat
18.68	0.26	0	2022-06-01	wheat
18.68	0.26	0	2022-06-02	wheat
18.8	0.26	0	2022-06-03	wheat
18.95	0.2599	0	2022-06-04	wheat
19.09	0.2598	0	2022-06-05	wheat
19.25	0.2596	0	2022-06-06	wheat
19.17	0.2592	0	2022-06-07	wheat
19.13	0.2586	0	2022-06-08	wheat
19.24	0.2577	0	2022-06-09	wheat
19.55	0.26	0	2022-06-10	wheat
19.98	0.26	0	2022-06-11	wheat
20.36	0.26	0	2022-06-12	wheat
20.66	0.26	0	2022-06-13	wheat
20.86	0.26	0	2022-06-14	wheat
21.1	0.2599	0	2022-06-15	wheat
21.37	0.2597	0	2022-06-16	wheat
21.6	0.2593	0	2022-06-17	wheat
21.88	0.2585	0	2022-06-18	wheat
22.2	0.2577	0	2022-06-19	wheat
22.47	0.2562	0	2022-06-20	wheat
22.73	0.2549	0	2022-06-21	wheat
22.96	0.26	0	2022-06-22	wheat
23.13	0.26	0	2022-06-23	wheat
23.33	0.26	0	2022-06-24	wheat
23.5	0.2599	0	2022-06-25	wheat
23.38	0.2597	0	2022-06-26	wheat
23.19	0.2594	0	2022-06-27	wheat
23.04	0.2589	0	2022-06-28	wheat
22.87	0.2581	0	2022-06-29	wheat
22.77	0.2566	0	2022-06-30	wheat
22.83	0.2541	0	2022-07-01	wheat
22.94	0.2541	0	2022-07-02	wheat
23.08	0.26	0	2022-07-03	wheat
23.31	0.26	0	2022-07-04	wheat
23.56	0.2599	0	2022-07-05	wheat
23.88	0.2598	0	2022-07-06	wheat
24.27	0.2594	0	2022-07-07	wheat
24.56	0.2589	0	2022-07-08	wheat
24.76	0.2583	0	2022-07-09	wheat
24.97	0.2569	0	2022-07-10	wheat
25.22	0.2555	0	2022-07-11	wheat
25.46	0.2532	0	2022-07-12	wheat
25.66	0.26	0	2022-07-13	wheat
25.66	0.26	0	2022-07-14	wheat
25.51	0.2599	0	2022-07-15	wheat
25.37	0.2597	0	2022-07-16	wheat
25.34	0.2594	0	2022-07-17	wheat
25.47	0.2587	0	2022-07-18	wheat
25.73	0.2572	0	2022-07-19	wheat
25.94	0.26	0	2022-07-20	wheat
25.99	0.26	0	2022-07-21	wheat
25.98	0.26	0	2022-07-22	wheat
26.02	0.2599	0	2022-07-23	wheat
26.11	0.2598	0	2022-07-24	wheat
26.27	0.2598	0	2022-07-25	wheat
26.44	0.2598	0	2022-07-26	wheat
26.65	0.2597	0	2022-07-27	wheat
26.91	0.2597	0	2022-07-28	wheat
27.06	0.2597	0	2022-07-29	wheat
27.2	0.2596	0	2022-07-30	wheat
27.38	0.2596	0	2022-07-31	wheat
27.43	0.2595	0	2022-08-01	wheat
27.33	0.2594	0	2022-08-02	wheat
27.31	0.2592	0	2022-08-03	wheat
27.2	0.259	0	2022-08-04	wheat
26.95	0.2586	0	2022-08-05	wheat
26.77	0.2581	0	2022-08-06	wheat
26.83	0.2575	0	2022-08-07	wheat
27.05	0.2567	0	2022-08-08	wheat
27.14	0.2557	0	2022-08-09	wheat
27.09	0.2544	0	2022-08-10	wheat
26.98	0.2528	0	2022-08-11	wheat
26.95	0.251	0	2022-08-12	wheat
27.09	0.26	0	2022-08-13	wheat
