"time","POM","LMWC","AGG","MIC","MAOM","CO2","year","date","TOC"
1,610.583270822273,3.26168718785818,1554.60706587884,9.09242147465981,4473.75190547391,0,2022,"2022-01-01",6651.29635083754
2,608.774063536274,3.14938077476133,1555.49420783327,8.96786331912757,4474.23938551804,0.66828786008469,2022,"2022-01-02",6650.62490098147
3,607.065098691675,3.05527324373571,1556.35055128554,8.8383909463571,4474.702148627,1.278665124273,2022,"2022-01-03",6650.01146279431
4,605.446080831869,2.9731206859682,1557.17770691053,8.70611719051642,4475.14366470412,1.84046276355828,2022,"2022-01-04",6649.44669032301
5,603.905665301812,2.90027773022656,1557.97697442764,8.57277918080106,4475.56637385767,2.36218355729814,2022,"2022-01-05",6648.92207049815
6,602.435429078329,2.8347197715562,1558.74937509635,8.43961065143707,4475.9721884758,2.85010008326821,2022,"2022-01-06",6648.43132307348
7,601.028921070855,2.77489415907108,1559.49599839512,8.3074543638921,4476.36263822964,3.30874786294138,2022,"2022-01-07",6647.96990621858
8,599.681147501011,2.71952453692854,1560.21785264169,8.17688709161349,4476.73897171843,3.74155825553574,2022,"2022-01-08",6647.53438348967
9,598.388888490878,2.66739445982647,1560.91589124786,8.04821305400503,4477.10211376095,4.15078139101847,2022,"2022-01-09",6647.12250101352
10,597.149551133704,2.61760520707573,1561.59102256863,7.92159999599064,4477.45274779551,4.53814660649749,2022,"2022-01-10",6646.73252670091
11,595.955361924597,2.57187396178017,1562.24409614697,7.79762451058491,4477.79156936143,4.90758579624534,2022,"2022-01-11",6646.36052590536
12,594.794728192612,2.5328040612794,1562.87582511725,7.67728249676612,4478.12000449548,5.26494772439144,2022,"2022-01-12",6646.00064436339
13,593.659706903645,2.50089061643513,1563.48680324629,7.56128242794432,4478.43988045004,5.61454384478263,2022,"2022-01-13",6645.64856364436
14,592.54862228753,2.47402054668754,1564.07756089617,7.44974732400205,4478.75286020196,5.95784034908837,2022,"2022-01-14",6645.30281125635
15,591.460690593984,2.45075233403236,1564.64862651582,7.34259477467377,4479.05999185428,6.29556444025137,2022,"2022-01-15",6644.96265607279
16,590.398072160802,2.4286628443547,1565.20051350928,7.23946693268316,4479.36203197214,6.62706398231785,2022,"2022-01-16",6644.62874741926
17,589.37145868616,2.40272729145523,1565.73381330834,7.13917701238219,4479.65866178193,6.94758748896678,2022,"2022-01-17",6644.30583808026
18,588.387997392715,2.37122711888862,1566.24922716189,7.04067030420603,4479.94853845707,7.25340775938219,2022,"2022-01-18",6643.99766043476
19,587.445303368541,2.33684949577826,1566.74746731603,6.94371747962923,4480.23050448068,7.54490153750058,2022,"2022-01-19",6643.70384214066
20,586.538529168273,2.30223309455036,1567.22918143953,6.84846268450044,4480.50419187844,7.82385508690082,2022,"2022-01-20",6643.42259826529
21,585.666081829976,2.26773840578941,1567.6949693707,6.75487954356567,4480.76960882172,8.09091912298742,2022,"2022-01-21",6643.15327797175
22,584.828907293539,2.23253557254214,1568.14542174971,6.66273686311418,4481.02666581883,8.34570786542912,2022,"2022-01-22",6642.89626729774
23,584.026789728244,2.19663387002707,1568.58112996852,6.5718793363271,4481.27511858621,8.58823692158403,2022,"2022-01-23",6642.65155148933
24,583.257482031059,2.16090112704749,1569.00265959855,6.48234630159078,4481.51487705168,8.81937098730649,2022,"2022-01-24",6642.41826610993
25,582.516640488234,2.1269680866091,1569.4105331637,6.39439037120775,4481.74614060897,9.04084765278682,2022,"2022-01-25",6642.19467271871
26,581.800205116808,2.09577177876566,1569.80521059808,6.30830091962138,4481.96952757051,9.25441979627304,2022,"2022-01-26",6641.97901598378
27,581.109272819192,2.06557288410209,1570.18712841249,6.22394679964643,4482.18556309157,9.45989723840768,2022,"2022-01-27",6641.771484007
28,580.447216807722,2.03421356803437,1570.55675209923,6.14093480534504,4482.39417980558,9.65605990021883,2022,"2022-01-28",6641.57329708591
29,579.813035648174,2.00234628650779,1570.91455964312,6.05918137842548,4482.59507022312,9.84317096622251,2022,"2022-01-29",6641.38419317935
30,579.203502922506,1.97135437254633,1571.26098794411,5.97883818569849,4482.78831140389,10.0224075509123,2022,"2022-01-30",6641.20299482875
31,578.61780823622,1.94105696155701,1571.59644530102,5.89989437653914,4482.97412029614,10.1941456379678,2022,"2022-01-31",6641.02932517147
32,578.054110493477,1.91196199266204,1571.92132608244,5.82241218786907,4483.15267894207,10.359078998229,2022,"2022-02-01",6640.86248969852
33,577.510662390885,1.88427393399395,1572.235990765,5.74647330937866,4483.32436998712,10.5179241462613,2022,"2022-02-02",6640.70177038638
34,576.989384285863,1.8563294370453,1572.54079857614,5.67185489113021,4483.48936040453,10.6701200546579,2022,"2022-02-03",6640.54772759472
35,576.491520789957,1.82739678854633,1572.8361295751,5.5983387781984,4483.64742631854,10.815216644021,2022,"2022-02-04",6640.40081225034
36,576.015283814973,1.79846607664199,1573.12235257423,5.52595169073724,4483.79841949815,10.9537651661146,2022,"2022-02-05",6640.26047365473
37,575.559227632302,1.77000517678875,1573.39980820481,5.45473042500524,4483.94243119241,11.0862744247502,2022,"2022-02-06",6640.12620263131
38,575.125158512871,1.74062296899233,1573.66883357996,5.38446020804074,4484.07944360745,11.2122247770899,2022,"2022-02-07",6639.99851887732
39,574.714022900819,1.70990886779146,1573.92978633808,5.31495389676715,4484.20908924745,11.3312787778574,2022,"2022-02-08",6639.87776125091
40,574.322391275845,1.67986211158639,1574.18300148643,5.24638633939598,4484.33125106601,11.4444743426561,2022,"2022-02-09",6639.76289227926
41,573.947302532869,1.651588962047,1574.42876538766,5.17895458920415,4484.44630010308,11.5528104132067,2022,"2022-02-10",6639.65291157486
42,573.588621458731,1.62442083101584,1574.6673461502,5.11264446847067,4484.55462021096,11.6564515195602,2022,"2022-02-11",6639.54765311938
43,573.246004873149,1.59806468201318,1574.89901005627,5.04743611512424,4484.65642663775,11.7555713817454,2022,"2022-02-12",6639.44694236431
44,572.917583274492,1.57316077513272,1575.1240066301,4.98342618085014,4484.75199902837,11.8507723452253,2022,"2022-02-13",6639.35017588895
45,572.601787182507,1.54999263183343,1575.3425604062,4.92070277855422,4484.84177030733,11.9425931291944,2022,"2022-02-14",6639.25681330643
46,572.297687570791,1.52846376291267,1575.5548815843,4.85930358771934,4484.92616775164,12.0313824498685,2022,"2022-02-15",6639.16650425736
47,572.005118480049,1.50805546334505,1575.76117033998,4.7992052955196,4485.00556910963,12.1172689110778,2022,"2022-02-16",6639.07911868853
48,571.724619886702,1.48803171642227,1575.96162955086,4.7403158469373,4485.08015955622,12.2001518553416,2022,"2022-02-17",6638.99475655715
49,571.454611986794,1.46914042692518,1576.15645704886,4.6826881900191,4485.15008635361,12.2804645860425,2022,"2022-02-18",6638.91298400621
50,571.192738643202,1.45230286246329,1576.34581991987,4.62645716394791,4485.21579606497,12.3588917654339,2022,"2022-02-19",6638.83311465446
51,570.93792894777,1.43749646339154,1576.52986629474,4.57167335865423,4485.27781641815,12.4357983769121,2022,"2022-02-20",6638.75478148271
52,570.688809725224,1.42492460262708,1576.70873096529,4.51840461794277,4485.33667917103,12.5116177759796,2022,"2022-02-21",6638.67754908211
53,570.446216943585,1.41334614872349,1576.88253926847,4.46656666501726,4485.39286795273,12.5862285681623,2022,"2022-02-22",6638.60153697853
54,570.2112879265,1.40184162011872,1577.05143728937,4.41601721642281,4485.4464450683,12.6593465738536,2022,"2022-02-23",6638.52702912071
55,569.979707488393,1.39300852941602,1577.21555215645,4.36699034845548,4485.49768565568,12.7320520595617,2022,"2022-02-24",6638.45294417839
56,569.746869867267,1.38875380549657,1577.37494732005,4.31979955317621,4485.54760463402,12.8056480465309,2022,"2022-02-25",6638.37797518001
57,569.515486840072,1.38605741734457,1577.52967424989,4.27427950098277,4485.59709426425,12.8796609107498,2022,"2022-02-26",6638.30259227254
58,569.290269604981,1.38175082309701,1577.67984261908,4.23005289771247,4485.64604958155,12.9529209867619,2022,"2022-02-27",6638.22796552642
59,569.070544488969,1.37675087658281,1577.82558388515,4.18705756235582,4485.69409850174,13.0254893427963,2022,"2022-02-28",6638.15403531479
60,568.853848687142,1.37267177177849,1577.96700122247,4.14538718412024,4485.7413076609,13.097950816625,2022,"2022-03-01",6638.08021652641
61,568.638403907163,1.37032833830856,1578.10417482894,4.10511766792214,4485.78800433989,13.170784193567,2022,"2022-03-02",6638.00602908222
62,568.421265028828,1.37105835771581,1578.23714576612,4.0664151482689,4485.83476566382,13.2448103140608,2022,"2022-03-03",6637.93064996476
63,568.199872764375,1.37550284194642,1578.3659460923,4.02944673727272,4485.88249644239,13.3208398212924,2022,"2022-03-04",6637.85326487828
64,567.973986170784,1.38274331233042,1578.49059320557,3.99423666579336,4485.9320453117,13.3991384338352,2022,"2022-03-05",6637.77360466617
65,567.746235712444,1.39039661527752,1578.61109472189,3.96061148899063,4485.98383738285,13.47919795714,2022,"2022-03-06",6637.69217592145
66,567.519658088067,1.39658798067683,1578.72751041622,3.92832108475609,4486.03767408447,13.5602461126293,2022,"2022-03-07",6637.60975165419
67,567.294139756935,1.40187734505292,1578.83990542741,3.89727981424011,4486.0931846339,13.6422292802123,2022,"2022-03-08",6637.52638697754
68,567.066303937011,1.40858504658015,1578.9483336687,3.86762173051391,4486.15039327301,13.725991547866,2022,"2022-03-09",6637.44123765582
69,566.833207760118,1.41799333688909,1579.05281547652,3.83950893804939,4486.2098829367,13.8124257297632,2022,"2022-03-10",6637.35340844828
70,566.594624966285,1.4294746573018,1579.15333630031,3.81295831388731,4486.27224799582,13.9017866578943,2022,"2022-03-11",6637.2626422336
71,566.352746204493,1.44106127589627,1579.24992169738,3.7878343641109,4486.33780703149,13.9936412736708,2022,"2022-03-12",6637.16937057338
72,566.110443918326,1.45105799798324,1579.34262133609,3.76391619428361,4486.40632057025,14.0872238006701,2022,"2022-03-13",6637.07436001692
73,565.871110942894,1.45791067186011,1579.43148796619,3.74092775098895,4486.47718446402,14.1815254792677,2022,"2022-03-14",6636.97862179596
74,565.640558091179,1.45907573991657,1579.51664497187,3.71841915284067,4486.54927157495,14.2747370170312,2022,"2022-03-15",6636.88396953076
75,565.421927542949,1.45441701228017,1579.59827105702,3.69603626438681,4486.62100436249,14.3656114849601,2022,"2022-03-16",6636.79165623913
76,565.214505647569,1.44595508872474,1579.67654604074,3.67367035058936,4486.69115317527,14.4540052348799,2022,"2022-03-17",6636.7018303029
77,565.017264495195,1.43528805221569,1579.75163328759,3.65128636785614,4486.75895468768,14.5399860152671,2022,"2022-03-18",6636.61442689054
78,564.829586167042,1.42330120586755,1579.82368182385,3.62886535496637,4486.82396562628,14.6236013220281,2022,"2022-03-19",6636.52940017801
79,564.651745260561,1.4100917761739,1579.89283529874,3.60635629991797,4486.88586692414,14.7047069528458,2022,"2022-03-20",6636.44689555953
80,564.483334072468,1.39619850214696,1579.95923073017,3.58374947827109,4486.94436225909,14.7833421002112,2022,"2022-03-21",6636.36687504214
81,564.32344354374,1.38223215669793,1580.02299808458,3.56108354385682,4486.99937069975,14.8597176331773,2022,"2022-03-22",6636.28912802863
82,564.17184860743,1.36823944592241,1580.08426605877,3.53836698914591,4487.05088060425,14.9338862804933,2022,"2022-03-23",6636.21360170552
83,564.028517896163,1.35416203926042,1580.14314782311,3.51559703893802,4487.0988634962,15.0058559889844,2022,"2022-03-24",6636.14028829367
84,563.892154988878,1.34077703443314,1580.19975091028,3.49284292703682,4487.14334214499,15.0759465174935,2022,"2022-03-25",6636.06886800561
85,563.759317319321,1.32993859086823,1580.2541585768,3.47031897401632,4487.18470958419,15.1450540994102,2022,"2022-03-26",6635.9984430452
86,563.627125407667,1.32263538380843,1580.30640876455,3.4482391490804,4487.22376335055,15.2140170396521,2022,"2022-03-27",6635.92817205566
87,563.492566514117,1.31982267660613,1580.35649852285,3.42682711927128,4487.26143577963,15.283736453165,2022,"2022-03-28",6635.85715061247
88,563.353460175692,1.32136041861592,1580.40447071363,3.40628594655959,4487.29903154508,15.3549759536229,2022,"2022-03-29",6635.78460879958
89,563.215494935923,1.32235062754667,1580.45034337436,3.38636414326858,4487.33718951646,15.426536583014,2022,"2022-03-30",6635.71174259756
90,563.08676465201,1.31820577128923,1580.49416121742,3.36655372768027,4487.37496239067,15.496327250606,2022,"2022-03-31",6635.64064775907
91,562.969627709202,1.30891896033436,1580.53607525139,3.34659457962098,4487.41097027835,15.5634908280114,2022,"2022-04-01",6635.57218677889
92,562.862475854315,1.29684834179245,1580.57623294906,3.32646723341333,4487.44417823215,15.6281883868215,2022,"2022-04-02",6635.50620261073
93,562.761454578518,1.28506925469146,1580.61474411178,3.30633824135926,4487.47426426866,15.6912459710518,2022,"2022-04-03",6635.44187045501
94,562.663047055048,1.27558418048709,1580.65167017274,3.28641625077269,4487.50159855622,15.753536218953,2022,"2022-04-04",6635.37831621526
95,562.563356873067,1.27021142522546,1580.68703501293,3.26695582859577,4487.52695294068,15.8160839127859,2022,"2022-04-05",6635.31451208049
