"year","month","day","dayofyear","radn_MJm2","radn_Ld","radn_Wm2","maxt_C","mint_C","rain_mm","rain_cm","meanw_ms","tavg"
2022,1,1,1,4.15483776,99.2366632754348,48.0884,-12.6440379461844,2.24885542778783,1.07130723992906,0.107130723992906,1.797,-2.79895
2022,1,2,2,7.65755424,182.897666653597,88.6291,-13.2365379461844,4.37865542778782,0.663307239929061,0.0663307239929061,2.5394,-2.0303
2022,1,3,3,2.89237824,69.0833149326328,33.4766,-8.83033794618435,4.05805542778783,0.0723072399290614,0.00723072399290614,3.7031,0.0125000000000002
2022,1,4,4,2.94998112,70.4591370312207,34.1433,-6.91683794618435,12.5459554277878,0.525307239929061,0.0525307239929061,4.6399,5.2132
2022,1,5,5,1.9957536,47.6677885934917,23.099,-5.38013794618435,13.8275554277878,0.0723072399290614,0.00723072399290614,4.1452,6.62235
2022,1,6,6,2.72508192,65.0875082287245,31.5403,-4.60863794618435,12.9187554277878,0.0723072399290614,0.00723072399290614,2.073,6.5537
2022,1,7,7,0.34552224,8.25266259856413,3.9991,-4.50753794618435,15.0117554277878,1.73030723992906,0.173030723992906,3.5264,7.65075
2022,1,8,8,1.51396128,36.1603688119476,17.5227,-5.45623794618435,14.3861554277878,2.60630723992906,0.260630723992906,6.1386,6.8636
2022,1,9,9,3.78236736,90.3403544903556,43.7774,-6.03183794618435,12.5558554277878,0.243307239929061,0.0243307239929061,6.3147,5.66065
2022,1,10,10,1.30582368,31.1890842229298,15.1137,-6.68653794618435,12.2671554277878,8.04630723992906,0.804630723992906,7.909,5.18895
2022,1,11,11,1.06783488,25.5048154805266,12.3592,-5.89503794618435,13.5211554277878,13.2493072399291,1.32493072399291,7.2112,6.2117
2022,1,12,12,2.40587712,57.4634273179208,27.8458,-4.31963794618435,15.7507554277878,5.73830723992906,0.573830723992906,5.197,8.1142
2022,1,13,13,2.38664448,57.0040632874038,27.6232,-3.92323794618435,15.4912554277878,0.281307239929061,0.0281307239929061,3.5206,8.18265
2022,1,14,14,0.99166464,23.6855193021629,11.4776,-3.58013794618435,15.0475554277878,0.311307239929061,0.0311307239929061,5.1452,8.13235
2022,1,15,15,1.44692352,34.5591983210307,16.7468,-1.36763794618435,16.2535554277878,12.2863072399291,1.22863072399291,5.9434,9.8416
2022,1,16,16,1.58480064,37.8523390213854,18.3426,-2.30453794618435,10.5804554277878,2.20030723992906,0.220030723992906,7.8811,6.5366
2022,1,17,17,3.99593088,95.4412350412623,46.2492,-10.9342379461844,8.25095542778783,0.436307239929061,0.0436307239929061,5.6972,1.057
2022,1,18,18,4.30010208,102.706244337915,49.7697,-8.27553794618435,7.33865542778783,0.231307239929061,0.0231307239929061,6.704,1.9302
2022,1,19,19,5.26209696,125.683113109622,60.9039,-7.46643794618435,10.2518554277878,2.78030723992906,0.278030723992906,2.804,3.79135
2022,1,20,20,4.30113024,102.730801534515,49.7816,-5.00633794618435,9.20715542778782,1.50430723992906,0.150430723992906,4.6372,4.49905
2022,1,21,21,5.09728032,121.746532585749,58.9963,-1.94293794618435,7.31955542778782,18.8033072399291,1.88033072399291,6.921,5.08695
2022,1,22,22,8.62866432,206.092248386757,99.8688,-10.8428379461844,5.52185542778783,0.0723072399290614,0.00723072399290614,3.6456,-0.26185
2022,1,23,23,8.9810208,214.508144115662,103.947,-6.21003794618435,9.22145542778783,0.0723072399290614,0.00723072399290614,3.6141,3.90435
2022,1,24,24,3.32315136,79.3721612190275,38.4624,-3.98263794618435,10.5514554277878,4.85730723992906,0.485730723992906,4.0048,5.68305
2022,1,25,25,1.94958144,46.5649847394564,22.5646,0.879762053815647,15.7649554277878,13.6693072399291,1.36693072399291,6.068,10.721
2022,1,26,26,3.62284704,86.5302744834218,41.9311,-1.97253794618435,7.69235542778783,3.01830723992906,0.301830723992906,5.152,5.25855
2022,1,27,27,10.51959744,251.256441105033,121.7546,-12.6272379461844,6.18845542778783,0.0723072399290614,0.00723072399290614,6.3318,-0.82075
2022,1,28,28,10.609488,253.403441722058,122.795,-7.97893794618435,4.38235542778783,0.0723072399290614,0.00723072399290614,2.7815,0.60035
2022,1,29,29,9.3210912,222.630591663348,107.883,-7.74533794618435,7.15015542778783,0.0723072399290614,0.00723072399290614,2.9931,2.10105
2022,1,30,30,10.2109248,243.883916687131,118.182,-9.58963794618435,7.12145542778783,0.0723072399290614,0.00723072399290614,3.1673,1.16455
2022,1,31,31,11.14858944,266.279667260304,129.0346,-9.60923794618435,5.70455542778783,0.0723072399290614,0.00723072399290614,2.7514,0.4463
2022,2,1,32,2.85375744,68.1608723376594,33.0296,-9.71973794618435,8.67665542778782,4.20930723992906,0.420930723992906,3.3932,1.8771
2022,2,2,33,9.62211744,229.820484829224,111.3671,-9.18583794618435,6.27995542778783,1.97530723992906,0.197530723992906,4.9606,0.9457
2022,2,3,34,10.27162944,245.333823101512,118.8846,-13.7347379461844,3.37225542778783,0.0723072399290614,0.00723072399290614,4.1954,-2.7826
2022,2,4,35,8.01487872,191.432221105569,92.7648,-13.2517379461844,3.47105542778783,1.26430723992906,0.126430723992906,1.6469,-2.4917
2022,2,5,36,11.05739424,264.101505830786,127.9791,-14.1679379461844,0.033355427787825,0.0723072399290614,0.00723072399290614,4.3748,-4.66865
2022,2,6,37,11.89781568,284.174640876795,137.7062,-15.3197379461844,0.124855427787825,0.0723072399290614,0.00723072399290614,4.4399,-5.1988
2022,2,7,38,12.76553952,304.899882992181,147.7493,-16.6651379461844,0.0267554277878244,0.0723072399290614,0.00723072399290614,4.5027,-5.92055
2022,2,8,39,7.53960096,180.08039902349,87.2639,-11.2729379461844,1.70195542778783,0.993307239929061,0.0993307239929061,6.3621,-2.38685
2022,2,9,40,5.74731936,137.272459000832,66.5199,-11.1762379461844,1.05745542778783,2.92430723992906,0.292430723992906,4.2831,-2.66075
2022,2,10,41,10.54130976,251.775031315585,122.0059,-18.7049379461844,-4.85694457221217,1.43830723992906,0.143830723992906,5.6838,-9.3823
2022,2,11,42,11.70022752,279.455325506673,135.4193,-22.4004379461844,-5.98994457221217,0.221307239929061,0.0221307239929061,5.5855,-11.79655
2022,2,12,43,11.19598848,267.411774659862,129.5832,-15.7721379461844,-3.75224457221218,0.232307239929061,0.0232307239929061,5.9384,-7.36355
2022,2,13,44,11.44352448,273.324074513551,132.4482,-14.1750379461844,0.428955427787825,0.248307239929061,0.0248307239929061,4.496,-4.4744
2022,2,14,45,8.10232416,193.520820994546,93.7769,-13.9811379461844,2.71065542778783,1.08030723992906,0.108030723992906,3.6217,-3.2366
2022,2,15,46,10.0860768,240.901971385707,116.737,-12.1293379461844,-0.412644572212175,1.09630723992906,0.109630723992906,3.3088,-3.87235
2022,2,16,47,14.58904608,348.453618884691,168.8547,-13.1053379461844,-7.42794457221218,0.0723072399290614,0.00723072399290614,1.9972,-7.868
2022,2,17,48,11.36611008,271.475062063671,131.5522,-11.9705379461844,-4.96304457221217,0.0723072399290614,0.00723072399290614,3.652,-6.06815
2022,2,18,49,9.28462176,221.759533454537,107.4609,-10.5377379461844,7.12965542778783,0.554307239929061,0.0554307239929061,5.2328,0.6946
2022,2,19,50,11.87415936,283.609618991999,137.4324,-9.51153794618435,5.77445542778783,0.0723072399290614,0.00723072399290614,4.229,0.5301
